Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
3750;02177;1;2020-02-12;00000014587;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1519.74;1435.0;84.74;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";02177-1;0.0;84.74;0.0;0.0;0.0
3751;02177;1;2020-02-12;00000015167;Уголок 125х125х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6228.846;5500.8;728.046;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";02177-1;0.0;728.046;0.0;0.0;0.0
3752;02177;1;2020-02-12;00000015232;Уголок 140х140х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;10447.362;10447.362;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";02177-1;0.0;0.0;0.0;0.0;0.0
3753;02177;1;2020-02-12;00000015720;Уголок 75х75х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3353.796;2922.0;431.796;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";02177-1;0.0;431.796;0.0;0.0;0.0
3754;02177;1;2020-02-12;00000013501;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;81.126;81.126;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";02177-1;0.0;0.0;0.0;0.0;0.0
3755;02177;1;2020-02-12;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;10056.474;10056.474;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";02177-1;0.0;0.0;0.0;0.0;0.0
3714;02151;2;2020-02-13;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1191.96;1288.804;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Балка Б35-2-24 Проект: 3.407.9-146;02151-2;0.0;0.0;0.0;0.0;0.0
3715;02151;2;2020-02-13;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1064.232;1064.232;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Балка Б35-2-24 Проект: 3.407.9-146;02151-2;0.0;0.0;0.0;0.0;0.0
3716;02151;2;2020-02-13;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;308.736;314.195;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Балка Б35-2-24 Проект: 3.407.9-146;02151-2;0.0;0.0;0.0;0.0;0.0
3717;02151;2;2020-02-13;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2596.536;2603.536;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Балка Б35-2-24 Проект: 3.407.9-146;02151-2;0.0;0.0;0.0;0.0;0.0
3718;02151;2;2020-02-13;00000015524;Швеллер 24 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;5107.176;5107.176;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Балка Б35-2-24 Проект: 3.407.9-146;02151-2;0.0;0.0;0.0;0.0;0.0
3719;02151;2;2020-02-13;00-00001994;Шпилька по чертежу М42х250.09Г2С-6.бп 3.407.9-146.3-05КМД;391.536;391.536;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Балка Б35-2-24 Проект: 3.407.9-146;02151-2;0.0;0.0;0.0;0.0;0.0
3845;02180;1;2020-02-13;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;8605.688;9139.0;0.0;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;Договор № 04/01-2020, Спецификация №1 от 31.01.2020;0;0.0;0;Подкладка М49 Проект: 3.407.9-146;02180-1;0.0;0.0;0.0;0.0;0.0
4143;0025;1;2020-02-14;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;58.035;58.035;0.0;0.0;0.0;0;0;0;0.0;0;Допоставка для ООО ЛУКОЙЛ-Западная Сибирь;0025-1;0.0;0.0;0.0;0.0;0.0
4144;0025;1;2020-02-14;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;231.449;231.449;0.0;0.0;0.0;0;0;0;0.0;0;Допоставка для ООО ЛУКОЙЛ-Западная Сибирь;0025-1;0.0;0.0;0.0;0.0;0.0
4145;0025;1;2020-02-14;00000015447;Уголок 45х45х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;16.731;16.731;0.0;0.0;0.0;0;0;0;0.0;0;Допоставка для ООО ЛУКОЙЛ-Западная Сибирь;0025-1;0.0;0.0;0.0;0.0;0.0
835;922000;2;2020-02-14;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.506;0.0;0.506;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.506;0.0;0.0;0.0
836;922000;2;2020-02-14;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1863.529;1868.387;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.0;0.0;0.0;0.0
837;922000;2;2020-02-14;00000013210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;307.786;427.437;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.0;0.0;0.0;0.0
838;922000;2;2020-02-14;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;3512.744;3128.373;384.371;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;384.371;0.0;0.0;0.0
839;922000;2;2020-02-14;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;27847.986;27847.986;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.0;0.0;0.0;0.0
840;922000;2;2020-02-14;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;18280.101;18280.101;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.0;0.0;0.0;0.0
841;922000;2;2020-02-14;00000014538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;19745.707;19745.707;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.0;0.0;0.0;0.0
842;922000;2;2020-02-14;00000015448;Уголок 50х50х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;6345.769;6345.769;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922000-2;0.0;0.0;0.0;0.0;0.0
713;922002;1;2020-02-14;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.132;0.0;0.132;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.132;0.0;0.0;0.0
714;922002;1;2020-02-14;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;489.072;21.333;467.739;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;467.739;0.0;0.0;0.0
715;922002;1;2020-02-14;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;821.646;821.646;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
716;922002;1;2020-02-14;00000013216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;734.352;734.352;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
717;922002;1;2020-02-14;00000013217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1554.444;1554.444;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
718;922002;1;2020-02-14;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;7615.932;7615.932;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
719;922002;1;2020-02-14;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;2520.024;2520.024;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
720;922002;1;2020-02-14;00000013220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;3048.798;2760.0;288.798;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;288.798;0.0;0.0;0.0
721;922002;1;2020-02-14;00000014538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1487.61;1487.61;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
722;922002;1;2020-02-14;00000014788;Уголок 80х80х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;2793.6;2793.6;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
723;922002;1;2020-02-14;00000015447;Уголок 45х45х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;440.568;440.568;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;922002-1;0.0;0.0;0.0;0.0;0.0
851;922004;2;2020-02-14;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.088;0.0;0.088;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.088;0.0;0.0;0.0
852;922004;2;2020-02-14;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;324.092;333.333;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.0;0.0;0.0;0.0
853;922004;2;2020-02-14;00000013210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;53.528;57.54;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.0;0.0;0.0;0.0
854;922004;2;2020-02-14;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;610.912;610.912;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.0;0.0;0.0;0.0
855;922004;2;2020-02-14;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;4843.128;4843.128;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.0;0.0;0.0;0.0
856;922004;2;2020-02-14;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;3179.148;3179.148;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.0;0.0;0.0;0.0
857;922004;2;2020-02-14;00000014538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;3434.036;2600.0;834.036;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;834.036;0.0;0.0;0.0
858;922004;2;2020-02-14;00000015448;Уголок 50х50х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1103.612;1103.612;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №2 от 24.01.2020;0;0.0;0;Промежуточная опора П110-4В Проект: 11520тм;922004-2;0.0;0.0;0.0;0.0;0.0
3178;0207;1;2020-02-15;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.396;0.0;0.396;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.396;0.0;0.0;0.0
3179;0207;1;2020-02-15;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;233.55;253.181;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3180;0207;1;2020-02-15;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;223.164;223.164;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3181;0207;1;2020-02-15;00000011271;Лист 3 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;971.55;971.55;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3182;0207;1;2020-02-15;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;237.978;0.0;237.978;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;237.978;0.0;0.0;0.0
3183;0207;1;2020-02-15;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1012.608;861.31;151.298;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;151.298;0.0;0.0;0.0
3184;0207;1;2020-02-15;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;251.406;248.184;3.222;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;3.222;0.0;0.0;0.0
3185;0207;1;2020-02-15;00000000796;Лист 12 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;0.0;272.985;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3186;0207;1;2020-02-15;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2170.71;2121.0;49.71;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;49.71;0.0;0.0;0.0
3187;0207;1;2020-02-15;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;11.196;11.196;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3188;0207;1;2020-02-15;00000011296;Труба 219х10 ГОСТ 8732-78 09Г2С-12 ГОСТ 19281-2014;1133.946;989.0;144.946;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;144.946
3189;0207;1;2020-02-15;00000011276;Труба профильная 80х80х4 ГОСТ 30245-94 09Г2С-12 ГОСТ 19281-2014;370.458;110.0;260.458;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;260.458;0.0;0.0;0.0
3190;0207;1;2020-02-15;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;542.628;542.628;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3191;0207;1;2020-02-15;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;648.576;648.576;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;0.0
3192;0207;1;2020-02-15;00000016780;Втулка 42х40 - d23;144.0;0.0;144.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора промежуточная П10ГИ-7М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Проект:";0207-1;0.0;0.0;0.0;0.0;144.0
3233;0209;1;2020-02-15;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.022;0.0;0.022;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.022;0.0;0.0;0.0
3234;0209;1;2020-02-15;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;12.975;13.995;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.0;0.0;0.0;0.0
3235;0209;1;2020-02-15;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;16.851;16.851;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.0;0.0;0.0;0.0
3236;0209;1;2020-02-15;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;8.556;0.0;8.556;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;8.556;0.0;0.0;0.0
3237;0209;1;2020-02-15;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;9.843;9.843;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.0;0.0;0.0;0.0
3238;0209;1;2020-02-15;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;42.382;42.382;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.0;0.0;0.0;0.0
3239;0209;1;2020-02-15;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;378.756;378.756;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.0;0.0;0.0;0.0
3240;0209;1;2020-02-15;00000011265;Круг 16 ГОСТ 2590-88 09Г2С-12 ГОСТ 19281-2014;1.14;1.14;0.0;0.0;0.0;ЖДСК Эталон-Н;105/12-19, Спецификация №1 от 27.12.2019;0;0.0;0;"Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.325.1.L.S Про";0209-1;0.0;0.0;0.0;0.0;0.0
