Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
4208;921955;1;2020-01-28;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;198.945;199.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;"Комплектная поставка:   Опора промежуточная ПГ35-2 для изолированного провода 120 мм2; Подве";921955-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4963;921960;1;2020-01-28;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;23.628;24.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная (концевая) АО10ГИ-4УМ для изолированного провода 120м;921960-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4964;921960;1;2020-01-28;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;17.781;18.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная (концевая) АО10ГИ-4УМ для изолированного провода 120м;921960-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4965;921960;1;2020-01-28;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.017;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная (концевая) АО10ГИ-4УМ для изолированного провода 120м;921960-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4210;921955;1;2020-01-28;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;34.59;7.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;"Комплектная поставка:   Опора промежуточная ПГ35-2 для изолированного провода 120 мм2; Подве";921955-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4950;921960;1;2020-01-28;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;69.495;52.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная (концевая) АО10ГИ-4УМ для изолированного провода 120м;921960-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4943;921959;1;2020-01-28;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;24.8;24.8;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4948;921959;1;2020-01-28;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;276.356;276.356;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2748;921968;1;2020-01-28;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;24.541;43.462;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921968-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2749;921968;1;2020-01-28;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3.228;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921968-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2750;921968;1;2020-01-28;00000018894;Труба 530х12 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;81.758;82.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921968-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2767;921970;1;2020-01-28;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2320.75;2619.481;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921970-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2768;921970;1;2020-01-28;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1684.77;946.064;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921970-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2769;921970;1;2020-01-28;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;245.41;433.692;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921970-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2747;921968;1;2020-01-28;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;168.477;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921968-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2770;921970;1;2020-01-28;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;32.28;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921970-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4939;921959;1;2020-01-28;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;778.576;924.636;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4938;921959;1;2020-01-28;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;29.032;30.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4937;921959;1;2020-01-28;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.088;0.088;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2940;0227;1;2020-01-28;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;141.84;0.0;0.0;1.0;0.0;НОВАТЭК-ПУР АО;11/20 от 20.01.2020, Спецификация №1 от 20.01.2020;0;0.0;0;Наголовник М43 Проект: 3.407.9-146;0227-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2941;0227;1;2020-01-28;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;499.18;664.871;0.0;1.0;0.0;НОВАТЭК-ПУР АО;11/20 от 20.01.2020, Спецификация №1 от 20.01.2020;0;0.0;0;Наголовник М43 Проект: 3.407.9-146;0227-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2942;0227;1;2020-01-28;00-00001608;Шпилька по чертежу М36х262.09Г2С-4.бп 3.407.9-146.3-01КМД;167.44;167.44;0.0;1.0;0.0;НОВАТЭК-ПУР АО;11/20 от 20.01.2020, Спецификация №1 от 20.01.2020;0;0.0;0;Наголовник М43 Проект: 3.407.9-146;0227-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2771;921970;1;2020-01-28;00000018894;Труба 530х12 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;817.58;818.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921970-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2746;921968;1;2020-01-28;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;232.075;311.039;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921968-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2726;921966;1;2020-01-28;00000018894;Труба 530х12 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;81.758;82.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921966-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2725;921966;1;2020-01-28;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3.228;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921966-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4947;921959;1;2020-01-28;00000015195;Швеллер 16 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;298.496;298.496;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4946;921959;1;2020-01-28;00000014587;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3019.048;3019.048;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4945;921959;1;2020-01-28;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;202.132;202.132;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4944;921959;1;2020-01-28;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1275.132;1275.132;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4942;921959;1;2020-01-28;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;31.124;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4941;921959;1;2020-01-28;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;254.42;288.235;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4940;921959;1;2020-01-28;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;323.68;433.846;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная угловая одностоечная повышенная АУОП10ГИ-1 для изолир;921959-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2698;921964;1;2020-01-28;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;4641.5;4866.234;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921964-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2699;921964;1;2020-01-28;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3369.54;3370.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921964-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2700;921964;1;2020-01-28;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;490.82;1565.058;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921964-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2701;921964;1;2020-01-28;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;64.56;64.56;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921964-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2702;921964;1;2020-01-28;00000018894;Труба 530х12 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;1635.16;1636.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921964-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2722;921966;1;2020-01-28;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;232.075;311.039;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921966-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2723;921966;1;2020-01-28;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;168.477;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921966-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2724;921966;1;2020-01-28;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;24.541;43.462;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Оголовок ОГ.С.530.3.500.S Проект: ОЭМЗ-ОГП-ТП.ФС.010.001;921966-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4949;921960;1;2020-01-28;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.022;0.022;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная (концевая) АО10ГИ-4УМ для изолированного провода 120м;921960-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4951;921960;1;2020-01-28;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;145.668;298.265;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;Комплектная поставка:   Опора анкерная (концевая) АО10ГИ-4УМ для изолированного провода 120м;921960-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4207;921955;1;2020-01-28;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.17;0.17;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;1736/19-ЯСПГ от 26.12.2019, Спецификация №1 от 26.12.2019;0;0.0;0;"Комплектная поставка:   Опора промежуточная ПГ35-2 для изолированного провода 120 мм2; Подве";921955-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2783;921972;1;2020-01-29;00000011286;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;49.43;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2787;921972;1;2020-01-29;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;435.14;435.14;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2786;921972;1;2020-01-29;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3947.13;3947.13;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2785;921972;1;2020-01-29;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2519.35;2519.35;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2784;921972;1;2020-01-29;00000011288;Уголок 75х75х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;322.15;322.15;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2782;921972;1;2020-01-29;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;295.88;295.88;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2781;921972;1;2020-01-29;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;37.2;37.2;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2780;921972;1;2020-01-29;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;49.84;49.84;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2779;921972;1;2020-01-29;00000015485;Лист 14 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;193.33;193.33;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2778;921972;1;2020-01-29;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;260.52;243.75;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2777;921972;1;2020-01-29;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;41.91;41.91;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2776;921972;1;2020-01-29;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;461.45;461.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2775;921972;1;2020-01-29;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;221.38;348.848;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2774;921972;1;2020-01-29;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;188.42;0.0;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2773;921972;1;2020-01-29;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.22;0.22;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921972-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2766;921969;1;2020-01-29;00000015431;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2006.47;2006.47;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921969-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2765;921969;1;2020-01-29;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;435.14;435.14;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921969-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2764;921969;1;2020-01-29;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3947.13;3947.13;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921969-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2763;921969;1;2020-01-29;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2519.35;2519.35;0.0;1.0;0.0;АРКТИК СПГ 2 ООО;03/02-20 от 03.02.2020, Спецификация №1 от 03.02.2020;0;0.0;0;Комплектная поставка:   Комплектная поставка: Анкерно-угловая опора АУ35ГИ-1 для изолированн;921969-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
