Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2664;021654;1;2020-09-06;00000015205;Лист 10 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;103.351;103.351;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2665;021654;1;2020-09-06;00000011275;Уголок 70х70х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;644.215;644.215;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2666;021654;1;2020-09-06;00000011281;Уголок 100х100х7 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;429.252;429.252;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2667;021654;1;2020-09-06;00000011291;Уголок 110х110х8 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;804.0;804.0;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2668;021654;1;2020-09-06;00000012038;Уголок 140х140х9 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;436.511;436.511;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2669;021654;1;2020-09-06;00000012146;Уголок 63х63х5 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1216.973;1216.973;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2670;021654;1;2020-09-06;00000015135;Уголок 50х50х4 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;65.854;65.854;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2671;021654;1;2020-09-06;00000015136;Уголок 80х80х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;269.28;269.28;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2672;021654;1;2020-09-06;00-00000512;Уголок 90х90х7 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;395.667;395.667;0.0;1.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-06 00:00:00;0.0;2020-08-25 00:00:00;Анкерно-угловая опора У35-1т+5 Проект: 3078тм;К производству;Продукция;021654-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
856;021191;1;2020-09-06;00000011267;Лист 16 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;238.536;238.536;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
857;021191;1;2020-09-06;00000011269;Лист 8 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;1415.817;1415.817;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
858;021191;1;2020-09-06;00000011280;Лист 20 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;38.805;38.805;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
859;021191;1;2020-09-06;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1171.683;1171.683;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
860;021191;1;2020-09-06;00000014979;Лист 6 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;135.942;147.273;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
861;021191;1;2020-09-06;00000015205;Лист 10 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;1864.053;1864.053;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
862;021191;1;2020-09-06;00000015485;Лист 14 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;686.73;0.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
863;021191;1;2020-09-06;00000015486;Лист 40 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;892.767;892.767;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
864;021191;1;2020-09-06;00000011270;Лист 4 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;290.91;290.91;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
865;021191;1;2020-09-06;00000015029;Круг 20 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;829.98;749.334;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
866;021191;1;2020-09-06;00000015121;Круг 12 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;5.379;0.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
867;021191;1;2020-09-06;00000007471;Уголок 200х200х12 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;4396.707;4396.707;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
868;021191;1;2020-09-06;00000011275;Уголок 70х70х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1677.555;1711.956;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
869;021191;1;2020-09-06;00000011278;Уголок 50х50х5 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;925.701;942.258;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
870;021191;1;2020-09-06;00000011281;Уголок 100х100х7 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;2114.862;2200.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
871;021191;1;2020-09-06;00000011286;Уголок 75х75х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;955.803;964.827;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
872;021191;1;2020-09-06;00000011291;Уголок 110х110х8 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;3847.128;3847.128;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
873;021191;1;2020-09-06;00000012038;Уголок 140х140х9 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;2224.02;2000.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
874;021191;1;2020-09-06;00000012146;Уголок 63х63х5 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;4419.9;4609.032;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
875;021191;1;2020-09-06;00000014587;Уголок 100х100х10 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;1336.746;1336.746;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
876;021191;1;2020-09-06;00000015136;Уголок 80х80х6 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;5434.566;6691.305;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
877;021191;1;2020-09-06;00000015165;Уголок 160х160х10 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;2134.623;2209.092;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
878;021191;1;2020-09-06;00000015431;Уголок 45х45х4 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;219.42;245.16;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
879;021191;1;2020-09-06;00000015195;Швеллер 16 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;2038.17;2045.334;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
880;021191;1;2020-09-06;00-00000512;Уголок 90х90х7 ГОСТ 8509-93 09Г2С-12 ГОСТ 19281-2014;6900.447;7266.666;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
881;021191;1;2020-09-06;00-00001667;Круг 14 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;690.504;730.236;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
882;021191;1;2020-09-06;00-00002233;Шайба 12 ТД4 ГОСТ 11371-78;0.153;0.153;0.0;0.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
884;021191;1;2020-09-06;00-00005726;Лист 22 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;0.0;142.149;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
885;021191;1;2020-09-06;00-00007543;Полоса 40х4 ГОСТ 103-2006 09Г2С-12 ГОСТ 19281-2014;0.0;282.258;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
886;021191;1;2020-09-06;00-00009076;Лист чечевица 4 ГОСТ 8568-77 09Г2С-12 ГОСТ 19281-2014;1628.808;1700.0;0.0;1.0;0.0;ПЦ СИБИРИ ООО;Договор № 64/08-19 от 28.08.2019, Спецификация №4 от 15.07.2020;2020-09-06 00:00:00;0.0;2020-09-04 00:00:00;Анкерно-угловая опора   1У220-4у Проект: 3.407.2-145 Проект: 18-54-01.1-302-КС;К производству;Продукция;021191-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2803;021689;1;2020-09-07;00000011827;Лист 10 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;124.659;124.659;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р3 Проект: 5736тм (без башмаков);К производству;Продукция;021689-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2804;021689;1;2020-09-07;00000011829;Лист 8 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;13.981;0.0;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р3 Проект: 5736тм (без башмаков);К производству;Продукция;021689-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2805;021689;1;2020-09-07;00000012064;Уголок 90х90х7 ГОСТ 8509-93 09Г2С-15 ГОСТ 19281-2014;388.813;388.813;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р3 Проект: 5736тм (без башмаков);К производству;Продукция;021689-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2806;021689;1;2020-09-07;00000013730;Уголок 110х110х8 ГОСТ 8509-93 09Г2С-15 ГОСТ 19281-2014;855.6;0.0;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р3 Проект: 5736тм (без башмаков);К производству;Продукция;021689-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2807;021689;1;2020-09-07;00000013731;Уголок 140х140х9 ГОСТ 8509-93 09Г2С-15 ГОСТ 19281-2014;436.511;436.511;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р3 Проект: 5736тм (без башмаков);К производству;Продукция;021689-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2809;021690;1;2020-09-07;00000011827;Лист 10 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;184.009;184.009;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р4 Проект: 5736тм (без башмаков);К производству;Продукция;021690-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2810;021690;1;2020-09-07;00000011829;Лист 8 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;13.981;0.0;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р4 Проект: 5736тм (без башмаков);К производству;Продукция;021690-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2811;021690;1;2020-09-07;00000012064;Уголок 90х90х7 ГОСТ 8509-93 09Г2С-15 ГОСТ 19281-2014;388.6;388.6;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р4 Проект: 5736тм (без башмаков);К производству;Продукция;021690-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2812;021690;1;2020-09-07;00000013730;Уголок 110х110х8 ГОСТ 8509-93 09Г2С-15 ГОСТ 19281-2014;855.6;0.0;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р4 Проект: 5736тм (без башмаков);К производству;Продукция;021690-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2813;021690;1;2020-09-07;00000013739;Уголок 180х180х11 ГОСТ 8509-93 09Г2С-15 ГОСТ 19281-2014;725.544;725.544;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;Подставка Р4 Проект: 5736тм (без башмаков);К производству;Продукция;021690-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2792;021537;1;2020-09-07;00000011269;Лист 8 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;221.682;221.682;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №9 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-31 00:00:00;Портал ячейковый ПСТ-110Я1С Проект: 3.407.2-162;К производству;Продукция;021537-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2793;021537;1;2020-09-07;00000011280;Лист 20 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;210.005;210.005;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №9 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-31 00:00:00;Портал ячейковый ПСТ-110Я1С Проект: 3.407.2-162;К производству;Продукция;021537-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2794;021537;1;2020-09-07;00000014979;Лист 6 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;10.9;10.9;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №9 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-31 00:00:00;Портал ячейковый ПСТ-110Я1С Проект: 3.407.2-162;К производству;Продукция;021537-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2795;021537;1;2020-09-07;00000015205;Лист 10 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;3.016;3.016;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №9 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-31 00:00:00;Портал ячейковый ПСТ-110Я1С Проект: 3.407.2-162;К производству;Продукция;021537-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2796;021537;1;2020-09-07;00000011270;Лист 4 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;18.194;18.194;0.0;1.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №9 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-31 00:00:00;Портал ячейковый ПСТ-110Я1С Проект: 3.407.2-162;К производству;Продукция;021537-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
