Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
1178;921722;1;2020-01-31;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1010.616;1011.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1179;921722;1;2020-01-31;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;82.994;83.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1180;921722;1;2020-01-31;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;43.18;43.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1181;921722;1;2020-01-31;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;63.461;63.461;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1182;921722;1;2020-01-31;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;113.135;113.135;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1183;921722;1;2020-01-31;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2447.048;2447.048;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1184;921722;1;2020-01-31;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3531.189;3257.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1185;921722;1;2020-01-31;00000011266;Швеллер 18 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;361.692;361.692;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1186;921722;1;2020-01-31;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3685.447;3210.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.325.10.L.";921722-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1268;921725;1;2020-01-31;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.022;0.022;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.219.8.L.S.";921725-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
520;921991;2;2020-01-31;00000014538;Уголок 100х100х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5454.57;5032.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1277;921725;1;2020-01-31;00000014587;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;256.043;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.219.8.L.S.";921725-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
518;921991;2;2020-01-31;00000013219;Уголок 70х70х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;9240.088;9240.088;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
517;921991;2;2020-01-31;00000013218;Уголок 63х63х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;27925.084;21875.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
516;921991;2;2020-01-31;00000013217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;5699.628;5699.628;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
515;921991;2;2020-01-31;00000013216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;2692.624;2692.624;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
514;921991;2;2020-01-31;00000013211;Лист 8 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;3012.702;3013.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
513;921991;2;2020-01-31;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1793.264;1794.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1244;921728;1;2020-02-01;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;41.063;41.063;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1258;921729;1;2020-02-01;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;83.013;84.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1259;921729;1;2020-02-01;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;17.78;18.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1260;921729;1;2020-02-01;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;26.131;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1261;921729;1;2020-02-01;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;46.585;46.585;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1265;921729;1;2020-02-01;00000015167;Уголок 125х125х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3749.732;3749.732;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1263;921729;1;2020-02-01;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2211.811;2211.811;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1266;921729;1;2020-02-01;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;190.365;190.365;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1257;921729;1;2020-02-01;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;34.174;35.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1264;921729;1;2020-02-01;00000014587;Уголок 100х100х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1792.301;1792.301;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1262;921729;1;2020-02-01;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1007.608;1007.608;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1245;921728;1;2020-02-01;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;73.205;73.205;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1256;921729;1;2020-02-01;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2219.784;2220.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1254;921729;1;2020-02-01;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;452.109;453.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1243;921728;1;2020-02-01;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;27.94;28.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1242;921728;1;2020-02-01;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;130.449;134.199;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1241;921728;1;2020-02-01;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;53.702;53.702;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1246;921728;1;2020-02-01;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1583.384;1312.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1239;921728;1;2020-02-01;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1744.226;2417.915;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1238;921728;1;2020-02-01;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;710.534;873.576;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1237;921728;1;2020-02-01;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1078.572;1084.166;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1236;921728;1;2020-02-01;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.484;0.484;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1267;921729;1;2020-02-01;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1517.537;1517.537;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1247;921728;1;2020-02-01;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2284.887;2018.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1248;921728;1;2020-02-01;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3475.703;0.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1249;921728;1;2020-02-01;00000015167;Уголок 125х125х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5892.436;4485.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1250;921728;1;2020-02-01;00000011266;Швеллер 18 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;234.036;234.036;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1251;921728;1;2020-02-01;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2384.701;2384.701;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1252;921729;1;2020-02-01;00000004440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.308;0.308;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1253;921729;1;2020-02-01;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;686.364;687.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1255;921729;1;2020-02-01;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1109.311;1082.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;0;0.0;0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.";921729-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1240;921728;1;2020-02-01;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3488.232;4403.0;0.0;1.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126, Спецификация №  8 (1432) от 02.12.2019;2020-01-31 00:00:00;0.0;2020-01-23 00:00:00;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П";921728-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
530;921991;3;2020-02-03;00000013220;Уголок 90х90х7 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;11178.926;10290.0;0.0;1.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №1 от 24.01.2020;0;0.0;2020-01-16 00:00:00;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;921991-3;1.0;0.0;0.0;0.0;0.0;0.0;0.0
