Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Заказ-Партия;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
351;921757;2;2020-03-25;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;281.984;281.984;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3891;02109;1;2020-03-25;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;5.452;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных А10ГИ-1 и А10ГИУ-1  Проект: ОЭМЗ-ОГП-ТП.В;02109-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
349;921757;2;2020-03-25;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;650.432;650.432;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3894;02109;1;2020-03-25;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2.224;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных А10ГИ-1 и А10ГИУ-1  Проект: ОЭМЗ-ОГП-ТП.В;02109-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3885;02107;1;2020-03-25;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;12.363;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-26 00:00:00;0.0;2020-03-23 00:00:00;"Устройство ответвления на опорах анкерных
АО10Г-1М и АО10Г-1УМ  Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.00";02107-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3886;02108;1;2020-03-25;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;3.423;3.423;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных концевых АО10ГИ-1М и АО10ГИ-1УМ  Проект:;02108-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3888;02108;1;2020-03-25;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;36.778;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных концевых АО10ГИ-1М и АО10ГИ-1УМ  Проект:;02108-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3889;02108;1;2020-03-25;00000011288;Уголок 75х75х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;11.065;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных концевых АО10ГИ-1М и АО10ГИ-1УМ  Проект:;02108-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3890;02109;1;2020-03-25;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2.922;2.922;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных А10ГИ-1 и А10ГИУ-1  Проект: ОЭМЗ-ОГП-ТП.В;02109-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
350;921757;2;2020-03-25;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2044.928;2100.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3887;02108;1;2020-03-25;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;11.271;11.271;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных концевых АО10ГИ-1М и АО10ГИ-1УМ  Проект:;02108-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3892;02109;1;2020-03-25;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;12.158;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных А10ГИ-1 и А10ГИУ-1  Проект: ОЭМЗ-ОГП-ТП.В;02109-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
352;921757;2;2020-03-25;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;273.424;273.424;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
353;921757;2;2020-03-25;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;79.36;79.36;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
362;921757;2;2020-03-25;00-00002762;Табличка 63х80 12Х18Н10Т;0.32;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3893;02109;1;2020-03-25;00000011286;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2.472;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-25 00:00:00;0.0;2020-03-24 00:00:00;Установка разъединителя РЛК.2-10 на опорах анкерных А10ГИ-1 и А10ГИУ-1  Проект: ОЭМЗ-ОГП-ТП.В;02109-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
354;921757;2;2020-03-25;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;844.304;844.304;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
355;921757;2;2020-03-25;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1378.96;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
356;921757;2;2020-03-25;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1530.704;1530.704;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
357;921757;2;2020-03-25;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5350.752;5350.752;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
361;921757;2;2020-03-25;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4517.552;4517.552;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
360;921757;2;2020-03-25;00000013501;Швеллер 12 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;72.112;72.112;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
358;921757;2;2020-03-25;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4900.864;4900.864;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
359;921757;2;2020-03-25;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6321.424;0.0;0.0;1.0;0.0;СТЭ ООО;Договор поставки №90/10-19 от 06.11.2019, Спецификация №1 от 06.11.2019 г;2020-03-25 00:00:00;0.0;2020-03-17 00:00:00;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;921757-2;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7485;0059;1;2020-03-26;00-00003966;Круг 17 ГОСТ 2590-2006 40 ГОСТ 1050-2013;12.727;0.0;12.727;0.0;0.0;0;0;0;0.0;0; Пробойники по распоряжению 39;0059-1;1.0;0.0;0.0;0.0;0.0;0.0;12.727
6527;02446;1;2020-03-26;00000011834;Лист 12 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;167.006;167.006;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6528;02446;1;2020-03-26;00000012061;Лист 16 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;101.956;101.956;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6529;02446;1;2020-03-26;00000013733;Лист 25 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;131.314;131.314;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6530;02446;1;2020-03-26;00000014652;Лист 4 ГОСТ 19903-2015 09Г2С-15 ГОСТ 19281-2014;16.19;4.205;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6531;02446;1;2020-03-26;00000011823;Лист 6 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;8.55;8.55;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6532;02446;1;2020-03-26;00000012956;Круг 16 ГОСТ 2590-2006 09Г2С-15 ГОСТ 19281-2014;12.526;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6533;02446;1;2020-03-26;00000011821;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;118.914;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6537;02446;1;2020-03-26;00-00002762;Табличка 63х80 12Х18Н10Т;0.04;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7486;0059;1;2020-03-26;00-00003968;Круг 21 ГОСТ 2590-2006 40 ГОСТ 1050-2013;26.247;26.247;0.0;0.0;0.0;0;0;0;0.0;0; Пробойники по распоряжению 39;0059-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6535;02446;1;2020-03-26;00000011839;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;736.0;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6536;02446;1;2020-03-26;00000011836;Швеллер 20 П ГОСТ 8240-89 09Г2С-15 ГОСТ 19281-2014;89.094;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7483;0059;1;2020-03-26;00000018206;Круг 28 ГОСТ 2590-2006 40 ГОСТ 1050-2013;101.55;0.0;101.55;0.0;0.0;0;0;0;0.0;0; Пробойники по распоряжению 39;0059-1;1.0;0.0;0.0;101.55;0.0;0.0;0.0
7484;0059;1;2020-03-26;00-00003965;Круг 15 ГОСТ 2590-2006 40 ГОСТ 1050-2013;6.162;0.0;6.162;0.0;0.0;0;0;0;0.0;0; Пробойники по распоряжению 39;0059-1;1.0;0.0;0.0;0.0;0.0;0.0;6.162
6534;02446;1;2020-03-26;00000011831;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;483.612;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2506;922006;1;2020-03-26;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4934.951;4934.951;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2509;922006;1;2020-03-26;00-00002762;Табличка 63х80 12Х18Н10Т;0.14;0.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7489;0060;1;2020-03-26;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;57.038;0.0;57.038;0.0;0.0;0;0;0;0.0;0;"Допоставка марок для АО ""Сибирский антрацит"" по приказу 68 (1 шт.)";0060-1;1.0;0.0;0.0;57.038;0.0;0.0;0.0
7488;0059;1;2020-03-26;00-00003970;Круг 31 ГОСТ 2590-2006 40 ГОСТ 1050-2013;112.511;0.0;112.511;0.0;0.0;0;0;0;0.0;0; Пробойники по распоряжению 39;0059-1;1.0;0.0;0.0;0.0;0.0;0.0;112.511
3847;02101;1;2020-03-26;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;9.843;9.843;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-26 00:00:00;0.0;2020-03-17 00:00:00;Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;02101-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3848;02101;1;2020-03-26;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;376.365;376.365;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-26 00:00:00;0.0;2020-03-17 00:00:00;Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;02101-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3849;02101;1;2020-03-26;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;6.013;6.013;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-26 00:00:00;0.0;2020-03-17 00:00:00;Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;02101-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3850;02101;1;2020-03-26;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;30.285;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-26 00:00:00;0.0;2020-03-17 00:00:00;Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;02101-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3851;02101;1;2020-03-26;00000011285;Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;17.844;0.0;0.0;1.0;0.0;СтройКонтракт;07/02-20 от 05.02.2020, Спецификация №1 от 27.02.2020;2020-03-26 00:00:00;0.0;2020-03-17 00:00:00;Опора анкерная (концевая) А10ГИ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001;02101-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2495;922006;1;2020-03-26;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;154.049;0.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2496;922006;1;2020-03-26;00000012986;Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1364.398;500.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2497;922006;1;2020-03-26;00000014979;Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;46.935;46.935;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2498;922006;1;2020-03-26;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;2181.004;2181.004;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6538;02446;1;2020-03-26;00-00003370;Труба профильная 120х120х4 ГОСТ 30245-94 09Г2С-15 ГОСТ 19281-2014;66.152;0.0;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2499;922006;1;2020-03-26;00000011275;Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3914.813;0.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2501;922006;1;2020-03-26;00000011281;Уголок 100х100х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2040.955;2040.955;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2502;922006;1;2020-03-26;00000011283;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;484.883;0.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2503;922006;1;2020-03-26;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5935.251;5900.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2504;922006;1;2020-03-26;00000012038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4876.228;4880.0;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2505;922006;1;2020-03-26;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4620.784;4620.784;0.0;1.0;0.0;ЧТК;104/12-19 от 24.12.2019, Спецификация №1 от 24.12.2019;2020-03-26 00:00:00;0.0;2020-03-13 00:00:00;Анкерно-угловая опора 1У110-3+5 Проект: 3.407.2-170;922006-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6526;02446;1;2020-03-26;00000011829;Лист 8 ГОСТ 19903-74 09Г2С-15 ГОСТ 19281-2014;27.13;27.13;0.0;1.0;0.0;ЯМАЛ СПГ ОАО;338/20-ЯСПГ от 11.03.2020, Спецификация №1 от 11.03.2020;2020-03-26 00:00:00;0.0;2020-03-14 00:00:00;Комплектная поставка:   Опора промежуточная повышенная ПП10ГИ-2 для изолированного провода 12;02446-1;1.0;0.0;0.0;0.0;0.0;0.0;0.0
