Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
6879;021894;1;2020-10-29;00000013210;Лист 6 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;267.64;267.64;0.0;1.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-29 00:00:00;0.0;2020-10-09 00:00:00;Промежуточная опора П110-4В Проект: 11520тм;К производству;Продукция;021894-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3173;021292;1;2020-10-29;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;10262.538;2044.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-28 00:00:00;0.0;2020-09-30 00:00:00;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2; П";К производству;Продукция;021292-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3174;021292;1;2020-10-29;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4954.82;4151.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-28 00:00:00;0.0;2020-09-30 00:00:00;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2; П";К производству;Продукция;021292-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6878;021894;1;2020-10-29;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;1620.46;1620.46;0.0;1.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-29 00:00:00;0.0;2020-10-09 00:00:00;Промежуточная опора П110-4В Проект: 11520тм;К производству;Продукция;021894-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3044;021284;3;2020-10-29;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6634.56;6634.56;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-29 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-3;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3045;021284;3;2020-10-29;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6837.44;6837.44;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-29 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-3;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3175;021292;1;2020-10-29;00-00002762;Табличка 63х80 12Х18Н10Т;0.52;0.52;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-28 00:00:00;0.0;2020-09-30 00:00:00;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2; П";К производству;Продукция;021292-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3088;021287;1;2020-10-30;00000011286;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;191.199;191.199;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3083;021287;1;2020-10-30;00000015205;Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;592.273;592.273;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3089;021287;1;2020-10-30;00000011288;Уголок 75х75х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;740.945;740.945;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3090;021287;1;2020-10-30;00000012036;Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;6748.016;4950.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3091;021287;1;2020-10-30;00000012037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;9078.399;8450.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3092;021287;1;2020-10-30;00000012146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1000.822;0.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3087;021287;1;2020-10-30;00000011278;Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;680.524;632.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3086;021287;1;2020-10-30;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;85.56;85.56;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3085;021287;1;2020-10-30;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;114.632;114.632;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3084;021287;1;2020-10-30;00000015485;Лист 14 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;444.659;444.659;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3082;021287;1;2020-10-30;00000011289;Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;96.393;96.393;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
8433;00296;1;2020-10-30;00000011831;Уголок 40х40х4 ГОСТ 8509-86 09Г2С-15 ГОСТ 19281-2014;14.675;14.675;0.0;0.0;0.0;0;0;0;0.0;0;"Изготовление и допоставка для АО ""Верхнечонскнефтегаз"" (приказ № 195 от 29.10.20 г.)"" (1 шт.)";К производству;Допоставка;00296-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3080;021287;1;2020-10-30;00000011269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;507.219;507.219;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3079;021287;1;2020-10-30;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;427.961;427.961;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3055;021284;4;2020-10-30;00000018894;Труба 530х12 ГОСТ 10704-91 09Г2С-12 ГОСТ 19281-2014;4292.28;2400.0;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3054;021284;4;2020-10-30;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.76;0.76;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
8432;00296;1;2020-10-30;00000011286;Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4.943;4.943;0.0;0.0;0.0;0;0;0;0.0;0;"Изготовление и допоставка для АО ""Верхнечонскнефтегаз"" (приказ № 195 от 29.10.20 г.)"" (1 шт.)";К производству;Допоставка;00296-1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3093;021287;1;2020-10-30;00000015431;Уголок 45х45х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;4614.881;4614.881;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3053;021284;4;2020-10-30;00000011270;Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;129.12;129.12;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3052;021284;4;2020-10-30;00000011726;Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1381.44;1381.44;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3051;021284;4;2020-10-30;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6837.44;6539.0;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3050;021284;4;2020-10-30;00000011267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;6634.56;6634.56;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-09-03 00:00:00;Оголовок ОГ.С.530.6.650.S Проект: ОЭМЗ-КР-ТП.ФС.35/110/220.002;К производству;Продукция;021284-4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3081;021287;1;2020-10-30;00000011280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1061.335;1061.335;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-30 00:00:00;0.0;2020-10-16 00:00:00;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1 для изолированного провода 150 мм2;";К производству;Продукция;021287-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3181;021292;2;2020-10-31;00000011268;Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1324.064;1143.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-31 00:00:00;0.0;2020-09-30 00:00:00;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2; П";К производству;Продукция;021292-2;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6826;021390;1;2020-10-31;00-00012054;Шплинт 5х20.ГЦ ГОСТ 397-79;0.048;0.048;0.0;0.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6804;021390;1;2020-10-31;00000016878;Круг 12 ГОСТ 2590-2006 С345-6 ГОСТ 27772-2015;25.2;21.42;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6808;021390;1;2020-10-31;00000002153;Лист ромб 4 ГОСТ 8568-77 ст3сп ГОСТ 380-2005;0.0;114.532;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6809;021390;1;2020-10-31;00000013213;Уголок 100х100х8 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;609.948;561.152;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6810;021390;1;2020-10-31;00000013215;Уголок 32х32х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;36.224;0.0;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6811;021390;1;2020-10-31;00000013216;Уголок 40х40х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;754.176;0.0;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6812;021390;1;2020-10-31;00000013217;Уголок 50х50х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;556.788;0.0;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6813;021390;1;2020-10-31;00000013789;Уголок 100х100х10 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;751.714;755.052;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6807;021390;1;2020-10-31;00000013077;Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005;106.49;106.49;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6814;021390;1;2020-10-31;00000014786;Уголок 75х75х6 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;278.334;256.068;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6816;021390;1;2020-10-31;00000015125;Уголок 45х45х5 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;226.926;226.926;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6817;021390;1;2020-10-31;00000015446;Уголок 35х35х4 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;11.258;10.47;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6818;021390;1;2020-10-31;00000016825;Уголок 125х125х10 ГОСТ 8509-86 С345-6 ГОСТ 27772-2015;1025.694;1031.712;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6819;021390;1;2020-10-31;00000013781;Швеллер 10 П ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;625.65;581.854;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6820;021390;1;2020-10-31;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;0.364;0.364;0.0;0.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6821;021390;1;2020-10-31;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;0.036;0.036;0.0;0.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3187;021292;2;2020-10-31;00000015136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;5335.96;5000.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-31 00:00:00;0.0;2020-09-30 00:00:00;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2; П";К производству;Продукция;021292-2;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6806;021390;1;2020-10-31;00000000742;Лист ПВ 506 ТУ 36.26.11-5-89 ст3сп ГОСТ 380-2005;0.0;94.946;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6805;021390;1;2020-10-31;00000014143;Лист ПВ 506 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005;94.742;94.742;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6803;021390;1;2020-10-31;00000015440;Круг 20 ГОСТ 2590-2006 С345-6 ГОСТ 27772-2015;250.346;225.312;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3180;021292;2;2020-10-31;00000014228;Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014;138.88;110.0;0.0;1.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-31 00:00:00;0.0;2020-09-30 00:00:00;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2; П";К производству;Продукция;021292-2;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6791;021390;1;2020-10-31;00000013207;Лист 12 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;18.276;18.276;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6792;021390;1;2020-10-31;00000013208;Лист 20 ГОСТ 19903-74 С345-6 ГОСТ 27772-2015;80.384;61.896;0.0;1.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
